,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,compaction_pri,compaction_style,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,compression_type,bloom_locality,open_files,block_size,cache_index_and_filter_blocks,max_bytes_for_level_base,max_bytes_for_level_multiplier,target_file_size_base,target_file_size_multiplier,num_levels,memtable_bloom_size_ratio,compression_ratio
486,5,16,2066432,8,2,2,0,7,32,50,1,1,-1,16384,0,8388608,12,569344,2,6,0,0.97
487,1,15,2084864,8,2,3,0,8,31,57,1,1,-1,14336,0,8388608,9,617472,2,8,0.05,0.91
488,4,16,2083840,8,2,3,0,8,27,40,1,1,1000000,16384,0,8388608,11,528384,1,8,0.05,0.98
489,1,8,2080768,8,2,2,0,8,32,56,1,1,100000,16384,0,8388608,10,535552,2,6,0.05,0.9
490,3,8,2059264,8,2,3,0,8,32,43,1,1,1000000,15360,0,8388608,10,552960,2,7,0.05,0.97
491,3,14,2094080,8,2,3,0,6,31,37,1,1,10000,16384,1,8388608,11,531456,2,7,0,0.92
492,9,16,2073600,8,2,3,0,8,32,45,1,1,1000000,16384,0,8388608,12,527360,1,7,0,0.95
493,4,13,2080768,8,2,3,0,8,32,62,1,1,1000000,16384,0,6291456,11,550912,2,6,0,0.96
494,6,14,2084864,8,2,3,0,8,32,43,1,1,100000,15360,1,8388608,12,723968,2,6,0,0.96
495,1,16,2094080,8,2,3,0,8,32,47,1,1,10000,15360,1,8388608,10,690176,2,5,0,0.98
496,2,16,2094080,8,2,3,0,7,31,62,1,1,10000,15360,1,8388608,12,581632,1,8,0,0.97
497,11,16,2084864,8,2,3,0,7,32,54,1,1,1000000,16384,1,8388608,12,626688,2,8,0,0.96
498,3,13,1976320,8,2,3,0,7,31,57,1,1,-1,16384,0,8388608,11,528384,2,8,0,0.96
499,1,14,2089984,8,2,3,0,8,30,62,1,1,-1,16384,1,8388608,11,544768,2,7,0.15,0.95
500,5,8,2094080,8,2,3,0,8,30,44,1,1,1000000,16384,0,8388608,12,598016,2,8,0.05,0.98
501,6,14,2092032,8,2,3,0,6,32,50,1,1,10000,16384,1,8388608,12,544768,2,8,0.05,0.94
502,1,10,2096128,8,2,3,0,8,32,61,1,1,1000000,15360,1,7340032,11,609280,2,8,0,0.96
503,2,15,2060288,8,2,3,0,8,32,56,1,1,100000,16384,1,8388608,10,630784,2,7,0.1,0.97
504,1,16,2094080,8,2,3,0,7,32,64,1,1,1000000,16384,0,8388608,12,860160,2,6,0,0.96
505,1,16,2094080,8,2,3,0,8,32,57,1,1,100000,14336,1,8388608,10,541696,2,8,0.15,0.97
506,3,13,2086912,8,2,3,0,8,31,62,1,1,-1,13312,0,8388608,12,533504,2,8,0.05,0.92
507,2,9,2055168,8,2,3,0,8,31,60,1,1,10000,16384,0,8388608,10,757760,2,8,0,0.95
508,4,15,2081792,8,2,3,0,8,32,40,1,1,100000,13312,1,8388608,12,555008,2,5,0.05,0.99
509,3,10,2072576,8,2,3,0,6,32,46,1,1,1000000,16384,1,8388608,10,536576,2,8,0,0.95
510,4,14,2072576,8,2,3,0,8,31,59,1,1,100000,16384,1,8388608,12,532480,2,7,0,0.73
511,4,15,2072576,8,2,3,0,6,32,41,1,1,100000,16384,1,8388608,11,555008,2,7,0,0.91
512,4,11,2095104,8,2,3,0,8,29,51,1,1,-1,16384,1,8388608,11,533504,2,8,0,0.9
513,7,14,2079744,8,2,3,0,7,32,64,1,1,100000,16384,1,8388608,12,646144,2,8,0,0.98
514,2,13,2096128,8,2,3,0,8,30,52,1,1,10000,16384,1,8388608,11,691200,2,8,0.1,0.98
515,1,9,2028544,8,2,3,0,8,32,35,1,1,-1,16384,0,8388608,12,542720,2,6,0,0.99
516,4,16,2080768,8,2,3,0,8,32,64,1,1,-1,15360,1,8388608,11,545792,2,8,0.1,0.95
517,2,16,2094080,8,2,3,0,8,32,49,1,1,100000,16384,0,8388608,10,635904,2,5,0.1,0.98
518,3,9,2084864,8,2,3,0,8,32,51,1,1,100000,16384,1,8388608,9,528384,2,8,0.2,0.97
519,4,14,2093056,8,2,3,0,7,31,58,1,1,1000000,16384,0,8388608,10,551936,1,8,0.05,0.94
520,4,13,2083840,8,2,3,0,7,32,58,1,1,100000,15360,1,8388608,12,533504,2,7,0.05,0.92
521,9,6,2096128,8,2,3,0,8,31,32,1,1,1000000,16384,0,8388608,11,545792,2,8,0,0.95
522,3,15,2073600,8,2,3,0,8,32,41,1,1,-1,16384,0,7340032,11,673792,2,7,0,0.96
523,4,16,2054144,7,2,3,0,6,32,48,1,1,1000000,16384,1,8388608,12,537600,2,8,0,0.99
524,2,15,2095104,8,2,3,0,7,31,33,1,1,100000,16384,1,8388608,10,678912,2,8,0,0.96
525,2,5,2095104,8,2,2,0,8,31,49,1,1,-1,15360,1,8388608,12,586752,2,6,0,0.99
526,2,16,2084864,7,2,3,0,8,32,39,1,1,1000000,16384,1,8388608,10,620544,1,5,0.15,0.98
527,5,4,2094080,8,2,3,0,8,30,44,1,1,1000000,16384,0,8388608,10,532480,2,8,0.05,0.97
528,1,15,2084864,8,2,3,0,8,31,42,1,1,10000,16384,1,8388608,10,787456,2,8,0,0.94
529,9,15,2093056,8,2,3,0,8,32,62,1,1,1000000,16384,1,8388608,11,570368,2,6,0,0.98
530,4,16,2033664,8,2,3,0,8,30,62,1,1,1000000,15360,0,8388608,10,558080,2,7,0,0.9
531,4,16,2076672,8,2,3,0,8,32,50,1,1,-1,15360,1,8388608,12,526336,2,8,0.15,0.93
532,4,14,2094080,8,2,3,0,8,31,64,1,1,1000000,14336,0,8388608,12,560128,1,8,0,0.9
533,1,15,2041856,8,2,3,0,7,32,56,1,1,1000000,15360,0,7340032,12,525312,2,7,0.05,0.95
534,1,16,2087936,8,2,3,0,8,32,37,1,1,1000000,16384,1,8388608,11,697344,1,8,0.2,0.95
535,2,13,2030592,8,2,3,0,8,32,57,1,1,10000,13312,0,8388608,12,578560,2,5,0,0.97
536,1,16,2035712,7,2,3,0,8,29,58,1,1,10000,16384,0,8388608,11,544768,2,8,0,0.92
537,2,14,2084864,8,2,3,0,7,31,42,1,1,10000,15360,1,8388608,12,547840,2,6,0.05,0.96
538,5,14,2091008,8,2,3,0,7,32,51,1,1,100000,16384,0,8388608,12,531456,2,8,0.15,0.92
539,3,9,2073600,8,2,2,0,8,31,45,1,1,10000,16384,0,8388608,11,531456,2,7,0,0.89
540,3,10,2094080,8,2,3,0,8,32,58,1,1,1000000,16384,0,8388608,12,708608,2,8,0.1,0.88
541,7,10,2092032,8,2,3,0,8,31,47,1,1,100000,15360,1,8388608,11,591872,2,8,0,0.96
542,1,16,2060288,8,2,2,0,8,32,49,1,1,100000,16384,0,8388608,12,774144,1,7,0,0.95
543,2,13,2094080,8,2,3,0,7,32,60,1,1,-1,16384,0,8388608,10,535552,1,6,0,0.96
544,1,15,2083840,8,2,3,0,7,32,60,1,1,1000000,16384,1,7340032,12,609280,1,6,0,0.99
545,2,15,2094080,8,2,3,0,8,29,34,1,1,1000000,16384,0,8388608,10,563200,2,8,0.1,0.94
546,4,12,2083840,8,2,3,0,7,32,42,1,1,-1,16384,0,8388608,12,563200,2,8,0.05,0.9
547,2,9,2073600,8,2,3,0,7,32,50,1,1,1000000,16384,0,8388608,12,541696,2,8,0,0.97
548,1,15,2089984,8,2,2,0,8,32,47,1,1,100000,16384,0,8388608,11,595968,2,8,0.15,0.92
549,2,15,2060288,8,2,3,0,8,32,52,1,1,100000,16384,0,8388608,10,630784,2,7,0.1,0.94
550,1,9,2073600,8,2,3,0,7,30,57,1,1,100000,16384,0,8388608,12,541696,2,8,0,0.97
551,2,15,2044928,8,2,3,0,8,31,42,1,1,100000,15360,1,8388608,12,542720,1,6,0,0.95
552,5,14,2080768,8,2,3,0,8,32,40,1,1,1000000,14336,0,7340032,11,551936,2,8,0.15,0.97
553,4,13,2018304,8,2,3,0,8,32,62,1,1,-1,15360,1,8388608,11,538624,2,8,0,0.97
554,1,8,2091008,8,2,3,0,8,32,52,1,1,-1,14336,0,8388608,9,598016,2,7,0,0.98
555,2,10,2086912,8,2,3,0,8,31,55,1,1,10000,16384,0,8388608,9,562176,2,8,0,0.77
556,1,15,2073600,8,2,3,0,7,31,47,1,1,100000,15360,0,7340032,12,544768,2,7,0.05,0.99
557,2,3,2060288,8,2,3,0,8,30,62,1,1,100000,16384,0,8388608,11,548864,2,8,0,0.95
558,2,10,2095104,8,2,3,0,8,32,51,1,1,10000,16384,1,8388608,10,649216,2,8,0.15,0.9
559,5,16,2094080,8,2,3,0,8,31,56,1,1,100000,16384,0,8388608,11,566272,1,5,0,0.99
560,4,16,2084864,8,2,3,0,7,32,59,1,1,100000,15360,1,8388608,11,581632,2,8,0.1,0.97
561,2,15,2073600,8,2,3,0,8,31,49,1,1,100000,14336,1,8388608,10,530432,2,8,0.05,0.96
562,1,10,2096128,8,2,3,0,8,31,51,1,1,1000000,14336,0,8388608,11,601088,2,7,0.15,0.99
563,7,15,2073600,8,2,2,0,8,32,50,1,1,10000,15360,0,8388608,12,557056,2,8,0,0.95
564,2,14,2084864,8,2,3,0,8,32,46,1,1,10000,15360,1,8388608,10,553984,2,7,0.15,0.81
565,1,12,2084864,8,2,3,0,8,29,33,1,1,-1,16384,1,8388608,12,532480,2,7,0.05,0.99
566,6,15,2084864,8,2,2,0,8,30,40,1,1,100000,16384,1,8388608,12,544768,2,6,0,0.97
567,1,16,2085888,8,2,3,0,8,29,42,1,1,1000000,16384,0,8388608,11,544768,1,5,0,0.98
568,3,7,2084864,8,2,3,0,8,32,60,1,1,1000000,16384,0,8388608,12,527360,2,6,0.1,0.99
569,2,16,2095104,8,2,3,0,8,31,41,1,1,10000,15360,1,8388608,11,669696,1,6,0.05,0.97
570,3,16,2094080,8,2,3,0,8,32,54,1,1,100000,16384,1,8388608,12,674816,1,6,0.15,0.97
571,2,13,2073600,8,2,3,0,7,32,54,1,1,-1,16384,1,8388608,11,641024,2,5,0.05,0.97
572,3,12,2073600,8,2,3,0,8,31,62,1,1,1000000,16384,0,8388608,11,754688,2,8,0.15,0.96
573,1,16,2092032,8,2,3,0,7,32,63,1,1,1000000,16384,0,8388608,8,596992,2,6,0,0.97
574,4,4,2093056,8,2,3,0,8,32,59,1,1,1000000,16384,0,8388608,11,528384,2,7,0.05,0.97
575,2,11,2028544,8,2,3,0,8,32,45,1,1,100000,16384,0,8388608,11,544768,2,5,0,0.91
576,6,15,2093056,8,2,3,0,6,32,54,1,1,1000000,16384,0,8388608,12,613376,1,8,0,0.99
577,5,16,2070528,8,2,3,0,8,29,41,1,1,100000,16384,1,8388608,11,525312,2,6,0.05,0.96
578,1,6,2094080,8,2,3,0,8,31,57,1,1,1000000,16384,0,8388608,10,663552,1,8,0,0.98
579,2,14,2096128,8,2,3,0,8,30,52,1,1,-1,16384,0,8388608,9,670720,2,7,0.05,0.97
580,4,15,2084864,8,2,3,0,8,32,46,1,1,100000,15360,0,8388608,12,530432,2,7,0,0.73
581,4,16,2089984,8,2,3,0,8,29,63,1,1,1000000,14336,0,8388608,12,661504,2,8,0.1,0.99
582,9,13,2062336,8,2,3,0,8,32,49,1,1,100000,16384,1,8388608,10,546816,2,8,0,0.99
583,4,15,2084864,8,2,3,0,7,31,43,1,1,-1,15360,1,8388608,11,544768,2,7,0.05,0.96
584,2,11,2094080,8,2,3,0,8,32,47,1,1,10000,15360,1,8388608,12,759808,2,8,0,0.83
585,2,16,2094080,8,2,3,0,8,32,38,1,1,-1,16384,1,7340032,11,536576,1,6,0,0.97
586,2,15,2071552,8,2,2,0,8,32,59,1,1,100000,16384,1,8388608,11,690176,2,7,0,0.99
587,3,14,2081792,8,2,3,0,8,31,43,1,1,10000,16384,1,8388608,10,714752,2,7,0,0.95
588,3,16,2084864,8,2,3,0,8,32,61,1,1,-1,16384,0,8388608,10,651264,1,6,0,0.97
589,2,16,2094080,8,2,3,0,6,32,54,1,1,10000,16384,0,8388608,12,536576,2,8,0.15,0.88
590,2,15,2045952,8,2,3,0,8,32,33,1,1,10000,13312,1,8388608,11,536576,2,7,0.05,0.99
591,4,10,2096128,8,2,3,0,8,31,50,1,1,-1,15360,1,8388608,11,545792,2,8,0.1,0.97
592,5,16,2000896,8,2,3,0,8,29,50,1,1,100000,16384,0,8388608,12,553984,2,8,0,0.98
593,2,13,1978368,8,2,3,0,8,31,40,1,1,10000,15360,1,8388608,11,535552,2,6,0,0.96
594,3,13,2037760,8,2,3,0,8,31,55,1,1,1000000,16384,0,8388608,12,613376,2,8,0,0.99
595,2,7,2096128,8,2,3,0,8,32,57,1,1,10000,15360,1,8388608,10,568320,2,8,0.1,0.97
596,2,12,2059264,8,2,2,0,7,32,49,1,1,100000,16384,0,8388608,12,646144,2,5,0,0.98
597,3,2,2070528,8,2,3,0,8,31,51,1,1,10000,16384,1,8388608,12,627712,2,8,0,0.99
598,2,13,2096128,8,2,3,0,8,31,47,1,1,-1,16384,0,8388608,11,633856,2,6,0.05,0.9
599,2,16,2073600,8,2,3,0,8,30,58,1,1,-1,16384,0,8388608,11,934912,2,8,0,0.95
600,5,13,2096128,8,2,2,0,7,31,37,1,1,-1,16384,1,8388608,12,533504,2,8,0,0.9
601,3,16,2072576,8,2,3,0,8,29,62,1,1,100000,16384,1,8388608,11,530432,2,5,0,0.98
602,2,10,2064384,8,2,3,0,8,32,47,1,1,100000,14336,1,8388608,10,557056,2,7,0,0.95
603,6,16,2079744,8,2,3,0,8,32,54,1,1,10000,14336,1,8388608,11,536576,2,8,0,0.88
604,3,11,2094080,8,2,3,0,8,32,58,1,1,10000,16384,0,8388608,9,708608,2,5,0,0.99
605,3,15,2096128,8,2,3,0,8,32,55,1,1,10000,15360,0,7340032,11,563200,1,8,0,0.98
606,2,15,2096128,8,2,3,0,8,29,50,1,1,10000,16384,1,8388608,10,551936,2,8,0.1,0.98
607,4,11,2093056,8,2,3,0,8,32,55,1,1,1000000,16384,1,8388608,10,586752,1,5,0.1,0.95
608,4,13,2070528,8,2,3,0,8,32,52,1,1,1000000,15360,0,7340032,11,536576,2,6,0,0.97
609,2,8,2093056,8,2,3,0,8,30,44,1,1,-1,16384,0,8388608,11,570368,2,5,0,0.98
610,8,16,2092032,8,2,3,0,8,31,37,1,1,-1,16384,0,8388608,12,546816,2,7,0.05,0.97
611,2,13,2084864,8,2,3,0,8,29,51,1,1,1000000,15360,0,8388608,11,563200,2,8,0.05,0.98
612,1,16,2092032,8,2,2,0,8,32,59,1,1,10000,12288,0,8388608,10,542720,2,6,0.05,0.99
613,6,15,2094080,8,2,3,0,8,32,47,1,1,1000000,14336,1,8388608,11,532480,1,8,0,0.89
614,2,15,2095104,8,2,3,0,7,31,58,1,1,1000000,16384,1,8388608,11,544768,2,6,0.05,0.95
615,2,11,2094080,8,2,3,0,8,31,59,1,1,1000000,16384,0,8388608,11,855040,2,7,0.05,0.95
616,2,12,2094080,8,2,3,0,8,32,55,1,1,10000,15360,1,8388608,11,562176,1,8,0,0.93
617,2,14,2077696,8,2,3,0,8,29,62,1,1,10000,16384,1,8388608,12,532480,2,8,0,0.74
618,7,15,2060288,8,2,3,0,8,32,63,1,1,-1,14336,0,8388608,12,551936,2,8,0,0.9
619,2,10,2070528,8,2,3,0,8,31,40,1,1,1000000,16384,1,8388608,10,594944,1,6,0.1,0.97
620,1,11,2091008,8,2,3,0,8,32,61,1,1,100000,16384,0,8388608,10,664576,1,6,0,0.96
621,5,6,2091008,8,2,3,0,8,32,61,1,1,100000,16384,0,8388608,12,614400,2,6,0,0.94
622,4,16,2076672,8,2,3,0,8,30,64,1,1,-1,12288,0,8388608,10,553984,2,8,0,0.98
623,5,15,2079744,8,2,3,0,8,32,32,1,1,10000,16384,1,8388608,10,636928,2,8,0,0.83
624,8,13,2096128,8,2,3,0,8,32,36,1,1,100000,15360,1,8388608,12,557056,2,8,0.1,0.94
625,1,11,2093056,8,2,3,0,7,31,61,1,1,10000,16384,0,8388608,9,533504,2,8,0.1,0.93
626,3,7,2096128,8,2,3,0,8,32,39,1,1,1000000,16384,0,7340032,10,544768,2,8,0.15,0.96
627,2,9,2073600,8,2,3,0,7,32,36,1,1,-1,15360,1,8388608,12,565248,2,8,0,0.91
628,1,16,2096128,8,2,3,0,8,26,61,1,1,-1,16384,0,7340032,12,545792,2,6,0,0.97
629,1,16,2084864,8,2,3,0,8,31,51,1,1,100000,16384,0,8388608,12,909312,2,6,0.05,0.98
630,1,15,2091008,8,2,3,0,8,31,32,1,1,-1,14336,0,8388608,12,553984,2,7,0,0.96
631,1,15,2044928,8,2,3,0,8,32,39,1,1,1000000,15360,1,7340032,12,600064,1,8,0,0.95
632,5,11,2095104,8,2,3,0,8,31,51,1,1,1000000,14336,0,8388608,9,586752,2,8,0,0.94
633,4,16,2083840,8,2,3,0,6,32,41,1,1,-1,16384,0,7340032,12,536576,2,8,0,0.97
634,1,10,2093056,8,2,3,0,8,28,57,1,1,1000000,16384,0,8388608,9,528384,2,8,0.15,0.98
635,3,10,2045952,8,2,3,0,8,32,52,1,1,1000000,16384,1,8388608,10,533504,1,6,0.1,0.96
636,3,14,2088960,8,2,2,0,8,31,56,1,1,1000000,16384,0,8388608,11,568320,2,7,0.1,0.98
637,3,14,2083840,8,2,2,0,8,31,64,1,1,-1,16384,0,8388608,11,608256,2,6,0,0.85
638,2,15,2096128,7,2,3,0,8,31,48,1,1,1000000,14336,1,8388608,11,526336,2,8,0.05,0.96
639,4,15,2063360,8,2,3,0,8,32,38,1,1,100000,16384,1,8388608,11,536576,1,8,0.05,0.85
640,3,13,2086912,8,2,3,0,8,31,34,1,1,-1,16384,0,8388608,10,529408,2,7,0.05,0.95
641,6,11,2089984,8,2,3,0,8,32,42,1,1,-1,16384,0,8388608,12,550912,2,8,0.05,0.87
642,1,6,2059264,8,2,3,0,8,32,50,1,1,100000,13312,0,8388608,11,553984,2,8,0.05,0.99
643,3,16,2089984,8,2,3,0,7,32,54,1,1,10000,16384,1,8388608,11,726016,2,5,0.05,0.96
644,5,15,2084864,8,2,3,0,8,32,56,1,1,10000,16384,1,8388608,12,563200,2,8,0.05,0.74
645,5,13,2086912,8,2,3,0,8,31,46,1,1,10000,16384,1,8388608,12,566272,1,8,0.05,0.99
646,6,13,2059264,8,2,3,0,8,31,45,1,1,10000,15360,1,8388608,12,594944,2,6,0,0.95
647,5,15,2089984,8,2,3,0,8,32,55,1,0,10000,16384,0,8388608,11,566272,2,8,0,0.92
648,2,15,2096128,8,2,3,0,7,32,55,1,1,1000000,15360,1,8388608,11,552960,1,7,0,0.87
649,3,14,2095104,8,2,3,0,8,32,51,1,1,10000,16384,0,8388608,11,633856,1,7,0.05,0.95
650,2,15,2022400,8,2,2,0,8,32,48,1,1,10000,15360,0,8388608,11,574464,2,7,0.05,0.95
651,1,16,2084864,8,2,3,0,8,31,62,1,1,100000,15360,0,8388608,12,569344,2,5,0.1,0.92
652,3,5,2094080,8,2,3,0,8,32,35,1,1,1000000,14336,0,7340032,12,577536,2,8,0.1,0.99
653,3,14,2084864,8,2,3,0,8,32,57,1,1,100000,16384,1,8388608,10,553984,1,5,0.15,0.94
654,2,10,2096128,7,2,3,0,8,31,49,1,1,100000,16384,0,8388608,10,531456,2,7,0,0.96
655,6,16,2092032,8,2,3,0,8,32,48,1,1,100000,16384,0,8388608,12,683008,2,6,0.05,0.94
656,1,16,2050048,8,2,3,0,8,32,48,1,1,1000000,15360,1,8388608,9,525312,1,7,0,0.99
657,2,16,2089984,8,2,3,0,7,32,50,1,1,100000,16384,0,8388608,8,608256,2,7,0,0.93
658,5,11,2084864,8,2,3,0,8,31,60,1,1,-1,14336,0,8388608,10,583680,2,8,0,0.93
659,3,10,2089984,8,2,3,0,8,32,38,1,1,10000,16384,0,8388608,12,608256,2,6,0,0.85
660,3,15,2049024,8,2,3,0,8,32,47,1,1,10000,15360,1,8388608,12,584704,2,6,0.1,0.93
661,2,8,2084864,8,2,3,0,7,32,36,1,1,10000,16384,0,8388608,10,542720,2,7,0,0.95
662,4,16,2084864,8,2,3,0,7,31,36,1,1,10000,16384,0,8388608,12,562176,2,6,0,0.99
663,3,15,2096128,8,2,3,0,8,32,43,1,1,100000,16384,1,8388608,11,977920,2,6,0,0.97
664,2,10,2075648,8,2,3,0,7,31,58,1,1,10000,15360,1,8388608,11,540672,2,8,0.05,0.95
665,7,16,2083840,8,2,3,0,8,27,54,1,1,1000000,16384,1,8388608,11,528384,2,8,0,0.98
666,1,7,2086912,8,2,3,0,8,32,49,1,1,-1,16384,1,8388608,11,542720,1,7,0,0.97
667,3,3,2096128,8,2,3,0,8,32,59,1,1,100000,16384,1,8388608,11,654336,2,7,0.05,0.95
668,1,9,2035712,8,2,3,0,8,31,57,1,1,-1,16384,0,8388608,12,747520,2,8,0.05,0.99
669,1,6,2092032,8,2,3,0,7,32,64,1,1,1000000,16384,1,8388608,10,576512,2,8,0,0.99
670,6,13,2064384,8,2,3,0,8,32,48,1,1,10000,16384,1,8388608,10,562176,2,8,0.2,0.98
671,1,13,2083840,8,2,3,0,8,32,61,1,1,100000,13312,0,8388608,11,577536,2,5,0,0.93
672,3,5,2073600,8,2,3,0,8,32,32,1,1,1000000,16384,0,8388608,12,532480,2,8,0.2,0.99
673,3,12,2050048,8,2,2,0,8,32,59,1,1,10000,15360,0,8388608,11,544768,2,8,0,0.97
674,8,10,2092032,8,2,3,0,8,32,54,1,1,1000000,15360,0,8388608,12,533504,2,7,0.1,0.98
675,3,12,2089984,8,2,2,0,8,31,41,1,1,10000,16384,0,8388608,12,553984,2,8,0,0.9
676,5,16,2089984,8,2,3,0,8,32,50,1,1,100000,16384,0,8388608,8,553984,2,8,0.05,0.99
677,3,12,2062336,8,2,3,0,8,29,60,1,1,1000000,16384,0,8388608,9,535552,2,8,0,0.95
678,2,15,2094080,8,2,3,0,8,31,34,1,1,-1,14336,1,8388608,12,690176,2,6,0.05,0.99
679,4,14,2084864,7,2,3,0,8,32,62,1,1,-1,16384,1,8388608,12,594944,2,8,0.05,0.99
680,6,15,2071552,8,2,3,0,8,32,55,1,1,1000000,16384,1,8388608,11,714752,2,8,0.05,0.88
681,1,16,2095104,8,2,3,0,7,32,54,1,1,-1,16384,0,6291456,12,544768,2,8,0,0.97
682,1,8,2024448,8,2,2,0,8,32,61,1,1,10000,14336,0,8388608,12,560128,2,6,0,0.99
683,4,14,2059264,8,2,3,0,8,32,63,1,1,-1,16384,1,7340032,12,628736,2,8,0,0.98
684,2,15,2077696,8,2,3,0,7,32,60,1,1,10000,16384,0,8388608,10,544768,1,5,0,0.97
685,3,9,2050048,8,2,3,0,8,32,48,1,1,10000,15360,1,8388608,11,525312,2,6,0.05,0.91
686,3,8,2086912,8,2,2,0,8,32,40,1,1,100000,16384,1,8388608,11,526336,2,5,0,0.94
687,1,14,2094080,8,2,3,0,8,32,61,1,1,1000000,12288,1,8388608,11,548864,2,8,0,0.94
688,2,13,2095104,8,2,2,0,8,32,42,1,1,-1,15360,0,8388608,12,528384,1,7,0.05,0.98
689,1,14,2073600,8,2,3,0,8,28,44,1,1,10000,15360,0,8388608,11,607232,2,8,0,0.96
690,2,12,2094080,8,2,3,0,8,32,53,1,1,-1,16384,1,8388608,10,768000,2,7,0.1,0.99
691,8,13,2094080,8,2,3,0,8,31,59,1,1,1000000,16384,0,8388608,11,879616,2,7,0,0.99
692,1,14,2075648,8,2,3,0,8,31,47,1,1,10000,15360,1,8388608,11,540672,2,7,0.2,0.99
693,4,16,2049024,8,2,3,0,7,32,38,1,1,10000,16384,1,8388608,12,530432,2,6,0.1,0.98
694,3,5,2084864,8,2,3,0,8,32,51,1,1,10000,16384,1,8388608,10,532480,2,6,0.05,0.98
695,2,16,2091008,8,2,3,0,8,31,34,1,1,10000,16384,0,8388608,12,590848,2,6,0.1,0.94
696,3,12,2045952,8,2,3,0,8,32,52,1,1,100000,16384,0,8388608,9,544768,2,8,0,0.78
697,1,15,2070528,8,2,3,0,8,30,58,1,1,100000,16384,0,8388608,8,671744,2,8,0,0.95
698,2,14,2062336,8,2,3,0,8,32,61,1,1,100000,16384,0,8388608,10,651264,1,6,0,0.97
699,2,6,2091008,8,2,3,0,8,32,48,1,1,10000,16384,1,8388608,11,550912,1,7,0.1,0.9
700,4,8,2075648,8,2,3,0,7,31,51,1,1,-1,15360,0,8388608,12,540672,2,8,0,0.94
701,2,14,2095104,8,2,3,0,8,32,54,1,0,1000000,15360,0,8388608,11,557056,2,8,0,0.94
702,2,4,2096128,8,2,3,0,8,32,53,1,1,10000,16384,1,8388608,10,532480,2,5,0.05,0.99
703,9,11,2086912,8,2,3,0,8,31,38,1,1,1000000,16384,0,8388608,11,529408,2,7,0,0.95
704,2,13,2096128,8,2,3,0,8,31,37,1,1,10000,15360,0,8388608,11,544768,2,8,0.1,0.91
705,2,10,2083840,8,2,3,0,7,31,39,1,1,-1,15360,1,8388608,11,528384,2,8,0,0.87
706,2,15,2075648,8,2,3,0,7,31,62,1,1,-1,16384,1,8388608,11,618496,2,7,0.1,0.99
707,4,15,2096128,8,2,3,0,8,32,38,1,1,100000,15360,1,8388608,11,553984,1,8,0.15,0.98
708,2,15,2094080,8,2,3,0,8,28,34,1,1,10000,16384,0,8388608,11,646144,2,8,0,0.98
709,5,13,2089984,8,2,3,0,8,30,49,1,1,1000000,15360,0,8388608,12,673792,2,8,0.15,0.99
710,1,16,2084864,8,2,3,0,8,28,46,1,1,-1,14336,0,8388608,10,601088,2,8,0,0.87
711,2,5,2095104,8,2,3,0,8,31,35,1,1,10000,16384,1,7340032,12,544768,2,8,0,0.96
712,10,15,2093056,8,2,3,0,8,31,44,1,1,1000000,15360,0,8388608,9,696320,2,8,0,0.95
713,5,8,2095104,8,2,3,0,8,30,64,1,1,100000,16384,1,8388608,11,561152,2,8,0,0.96
714,4,13,2075648,8,2,3,0,8,32,52,1,1,100000,16384,0,8388608,10,584704,2,7,0,0.78
715,2,12,2089984,8,2,3,0,8,32,59,1,1,-1,16384,1,7340032,11,604160,2,8,0,0.9
716,2,16,2094080,7,2,2,0,8,32,56,1,1,1000000,16384,0,8388608,12,596992,2,7,0.1,0.99
717,5,12,2083840,8,2,3,0,8,32,48,1,1,100000,16384,1,8388608,10,562176,2,5,0.05,0.98
718,1,7,2033664,8,2,3,0,8,31,52,1,1,100000,16384,0,8388608,12,601088,2,8,0.1,0.98
719,2,10,2083840,8,2,3,0,8,32,53,1,1,-1,16384,0,8388608,12,589824,2,7,0.15,0.95
720,2,9,2075648,8,2,3,0,8,31,51,1,1,1000000,14336,0,8388608,11,559104,2,7,0.05,0.93
721,3,16,2081792,8,2,3,0,8,29,61,1,1,1000000,14336,0,8388608,10,607232,2,8,0.05,0.93
722,5,15,2075648,8,2,3,0,8,31,54,1,1,-1,16384,0,7340032,11,623616,2,8,0,0.93
723,11,16,2068480,8,2,3,0,7,32,32,1,1,100000,16384,1,8388608,12,527360,2,7,0.05,0.95
724,4,13,2096128,8,2,3,0,8,32,44,1,1,100000,16384,0,8388608,9,535552,2,7,0,0.78
725,4,15,2091008,8,2,2,0,7,32,50,1,1,100000,15360,0,8388608,11,530432,2,8,0,0.98
726,5,15,2084864,8,2,3,0,7,31,64,1,1,1000000,16384,1,8388608,10,658432,2,8,0,0.99
727,1,8,2038784,8,2,3,0,7,32,45,1,1,1000000,16384,1,8388608,10,536576,2,8,0.05,0.98
728,2,5,2096128,8,2,2,0,8,32,35,1,1,100000,15360,1,8388608,11,544768,2,8,0.05,0.97
729,3,11,2096128,8,2,3,0,8,31,47,1,1,100000,15360,1,8388608,11,532480,1,5,0.05,0.95
730,1,10,1993728,8,2,3,0,8,32,52,1,1,1000000,16384,1,8388608,10,675840,2,8,0,0.98
